,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
28,24,50,100,47.34140025399999,51.9092059135437,475.015625,192.0,17304.0,"(721, 1152)",50x100,5000,24x50x100,120000,830592,17544.72819865148,0.000571900072478425,16000.861222638914
1,720,100,50,14.753004189,10.795589923858644,1783.0234375,180.0,18457.6,"(721, 1152)",100x50,5000,720x100x50,3600000,830592,56299.8552267272,0.0021466898760161427,76938.08359322371
53,5136,50,100,48.74510718499993,26.70962238311768,1836.28125,192.0,17304.0,"(721, 1152)",50x100,5000,5136x50x100,25680000,830592,17039.494791706882,0.0022108101811719834,31097.107554953353
86,2160,100,50,22.18182433199945,11.526922464370728,2136.4765625,180.0,18457.6,"(721, 1152)",100x50,5000,2160x100x50,10800000,830592,37444.710929469846,0.002572233494302859,72056.70052586263
43,6,100,50,128.342577291,127.88104343414308,433.98828125,180.0,18457.6,"(721, 1152)",100x50,5000,6x100x50,30000,830592,6471.679294056417,0.0005225047691887233,6495.036149964972
83,1,50,100,477.17014288099966,680.4635345935823,1336.5546875,192.0,17304.0,"(721, 1152)",50x100,5000,1x50x100,5000,830592,1740.6621357010163,0.0016091591148241254,1220.6267606920103
70,5136,100,50,48.30462251500011,25.87509369850159,2355.828125,180.0,18457.6,"(721, 1152)",100x50,5000,5136x100x50,25680000,830592,17194.876116505722,0.0028363241218311757,32100.057672374693
64,12,50,100,51.06872434100001,80.68421173095703,450.3984375,192.0,17304.0,"(721, 1152)",50x100,5000,12x50x100,60000,830592,16264.201049039473,0.0005422619499104253,10294.356010685511
3,720,50,100,15.42254624,12.2017822265625,1858.65625,192.0,17304.0,"(721, 1152)",50x100,5000,720x50x100,3600000,830592,53855.69847382088,0.0022377487984473724,68071.36732795103
76,2160,50,100,21.244107394999897,9.39928102493286,2002.34375,192.0,17304.0,"(721, 1152)",50x100,5000,2160x50x100,10800000,830592,39097.52405956541,0.0024107428797773152,88367.61001152564
73,1,100,50,605.802399041,637.3865828514099,1260.16015625,180.0,18457.6,"(721, 1152)",100x50,5000,1x100x50,5000,830592,1371.0609289676759,0.001517183113068751,1303.1212490922967
9,1440,100,100,27.431186661,25.05462217330933,2852.8515625,96.0,34608.0,"(721, 1152)",100x100,10000,1440x100x100,14400000,830592,30279.112976941873,0.0034347207323210433,33151.248270861135
12,720,100,100,15.16440270599999,10.390474081039429,2437.73046875,96.0,34608.0,"(721, 1152)",100x100,10000,720x100x100,7200000,830592,54772.483697717,0.0029349313125457506,79937.8347438128
33,24,100,100,26.723527716000014,20.83374309539795,487.828125,96.0,34608.0,"(721, 1152)",100x100,10000,24x100x100,240000,830592,31080.926471496678,0.0005873258170076283,39867.631860329166
63,1,100,100,353.63737886,333.9435534477234,781.30859375,96.0,34608.0,"(721, 1152)",100x100,10000,1x100x100,10000,830592,2348.7109950806966,0.0009406647231733511,2487.2227399653143
41,5136,100,100,54.16580052000001,31.59781551361084,3754.65234375,96.0,34608.0,"(721, 1152)",100x100,10000,5136x100x100,51360000,830592,15334.251354659013,0.0045204532956614075,26286.37412109139
19,120,100,100,14.994133543999991,12.195391654968262,820.83984375,96.0,34608.0,"(721, 1152)",100x100,10000,120x100x100,1200000,830592,55394.464612619595,0.0009882587886110147,68107.0377646811
54,2160,100,100,27.69204856100009,13.831815481185911,2574.12890625,96.0,34608.0,"(721, 1152)",100x100,10000,2160x100x100,21600000,830592,29993.88066832147,0.0030991496501892625,60049.38405444856
24,48,100,100,17.825314445999993,14.58258581161499,661.19921875,96.0,34608.0,"(721, 1152)",100x100,10000,48x100x100,480000,830592,46596.204656933005,0.0007960577741538566,56957.799578894694
52,6,100,100,55.937448523999926,83.40736269950868,393.640625,96.0,34608.0,"(721, 1152)",100x100,10000,6x100x100,60000,830592,14848.585731321567,0.00047392778283441206,9958.257558057194
26,12,100,100,44.005632634,47.0250940322876,478.7890625,96.0,34608.0,"(721, 1152)",100x100,10000,12x100x100,120000,830592,18874.674678765125,0.0005764431423611111,17662.73980079046
2,24,1152,721,16.561145707999998,9.882453918457031,1658.06640625,1.0,3322368.0,"(721, 1152)",1152x721,830592,24x1152x721,19934208,830592,50153.051886909954,0.0019962465401183733,84047.1412114292
10,120,1152,721,19.10528776,26.518182277679443,2016.48046875,1.0,3322368.0,"(721, 1152)",1152x721,830592,120x1152x721,99671040,830592,43474.45641404985,0.0024277629314392625,31321.60384534032
65,1,1152,721,15.429014883000034,6.466917514801025,1641.546875,1.0,3322368.0,"(721, 1152)",1152x721,830592,1x1152x721,830592,830592,53833.11937271907,0.001976357676211666,128437.07965951314
29,12,1152,721,12.403692815999989,4.853111267089844,2086.6015625,1.0,3322368.0,"(721, 1152)",1152x721,830592,12x1152x721,9967104,830592,66963.28362216357,0.002512185961940399,171146.29240678062
4,48,1152,721,19.223005138,13.914719581604006,1954.484375,1.0,3322368.0,"(721, 1152)",1152x721,830592,48x1152x721,39868416,830592,43208.2285801447,0.0023531220803956697,59691.6089561795
0,6,1152,721,15.068229151,9.710385560989382,2162.94921875,1.0,3322368.0,"(721, 1152)",1152x721,830592,6x1152x721,4983552,830592,55122.071192080184,0.002604105528045057,85536.45936952598
