,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
36,48,100,10,0.5985252320000001,0.5921533107757568,258.07421875,107.0,192.0,"(5136,)",100x10,1000,48x100x10,48000,5136,8581.09186614876,0.050248095551012464,8673.42950978612
38,48,10,100,0.618272835,0.6235897541046143,412.65234375,107.0,192.0,"(5136,)",10x100,1000,48x10x100,48000,5136,8307.01222705345,0.08034508250584112,8236.184071649095
57,5136,100,10,0.1234497979999993,0.1659197807312011,309.171875,1.0,20544.0,"(5136,)",100x10,1000,5136x100x10,5136000,5136,41603.956289989466,0.060197016160436136,30954.717860437595
44,24,100,10,1.022019095000001,1.011307954788208,278.26953125,214.0,96.0,"(5136,)",100x10,1000,24x100x10,24000,5136,5025.346419775058,0.0541802046826324,5078.5717403712115
66,2160,10,100,0.1391776030000002,0.1849822998046875,364.70703125,3.0,6848.0,"(5136,)",10x100,1000,2160x10x100,2160000,5136,36902.48926043073,0.07100993599104362,27764.818609255133
67,6,100,10,3.852404852999996,4.1023004055023184,472.09765625,856.0,24.0,"(5136,)",100x10,1000,6x100x10,6000,5136,1333.1932120271383,0.09191932559384736,1251.980472495677
47,5136,10,100,0.0899032029999986,0.1634221076965332,353.6640625,1.0,20544.0,"(5136,)",10x100,1000,5136x10x100,5136000,5136,57128.10921764467,0.06885982525311526,31427.81642210428
37,48,50,50,0.7367366779999998,0.7149350643157959,273.99609375,107.0,192.0,"(5136,)",50x50,2500,48x50x50,120000,5136,6971.283164484994,0.053348149094626166,7183.869216031854
82,5136,50,50,0.2205967759999794,0.3931152820587158,556.22265625,1.0,20544.0,"(5136,)",50x50,2500,5136x50x50,12840000,5136,23282.29855907087,0.10829880378699377,13064.869859810959
40,12,50,50,2.3153113330000004,2.464018106460572,262.10546875,428.0,48.0,"(5136,)",50x50,2500,12x50x50,30000,5136,2218.2761889500066,0.051032996251947044,2084.4002674061453
86,2160,50,50,0.1787011250000318,0.7388601303100586,576.68359375,3.0,6848.0,"(5136,)",50x50,2500,2160x50x50,5400000,5136,28740.725610983623,0.11228263118185358,6951.247995807686
23,120,50,50,0.4385509409999999,0.435344934463501,318.6015625,43.0,477.7674418604651,"(5136,)",50x50,2500,120x50x50,300000,5136,11711.29627105281,0.06203301450545171,11797.541658155204
64,6,50,50,3.866172810000002,3.7716009616851807,301.07421875,856.0,24.0,"(5136,)",50x50,2500,6x50x50,15000,5136,1328.4455331938454,0.05862036969431464,1361.7559365838094
20,720,50,50,0.3483084219999999,0.6498837471008301,298.65625,8.0,2568.0,"(5136,)",50x50,2500,720x50x50,1800000,5136,14745.552147458558,0.05814958138629284,7902.95190934071
6,1440,50,50,0.2737614619999999,0.3776249885559082,282.61328125,4.0,5136.0,"(5136,)",50x50,2500,1440x50x50,3600000,5136,18760.85831248228,0.0550259503991433,13600.79485110558
45,24,50,50,1.1833577900000003,1.115985870361328,266.45703125,214.0,96.0,"(5136,)",50x50,2500,24x50x50,60000,5136,4340.191988764445,0.05188026309384735,4602.208806046167
51,6,100,50,4.64545384,3.892815113067627,269.26171875,856.0,24.0,"(5136,)",100x50,5000,6x100x50,30000,5136,1105.5970367795107,0.05242634710864486,1319.3536941323462
55,12,50,100,2.3323091810000007,2.134828805923462,273.38671875,428.0,48.0,"(5136,)",50x100,5000,12x50x100,60000,5136,2202.109412354107,0.05322950131425234,2405.813518043815
34,24,50,100,1.59222756,1.4612140655517578,327.57421875,214.0,96.0,"(5136,)",50x100,5000,24x50x100,120000,5136,3225.6695770295546,0.06378002701518691,3514.885410072093
53,12,100,50,2.4396207589999985,2.084588527679444,264.87890625,428.0,48.0,"(5136,)",100x50,5000,12x100x50,60000,5136,2105.2452439801536,0.05157299576518692,2463.7955797048235
24,48,100,50,0.974188381,0.874943733215332,325.1484375,107.0,192.0,"(5136,)",100x50,5000,48x100x50,240000,5136,5272.080944681273,0.0633077175817757,5870.091761358992
50,5136,100,50,0.4253938369999996,0.9442820549011228,384.4453125,1.0,20544.0,"(5136,)",100x50,5000,5136x100x50,25680000,5136,12073.517651831906,0.07485305928738317,5439.052847973266
49,5136,50,100,0.4189560700000001,0.8005983829498291,532.125,1.0,20544.0,"(5136,)",50x100,5000,5136x50x100,25680000,5136,12259.041860880541,0.10360689252336448,6415.20156595402
22,1440,100,50,0.4340370419999999,0.3199934959411621,425.09375,4.0,5136.0,"(5136,)",100x50,5000,1440x100x50,7200000,5136,11833.091425408806,0.08276747468847352,16050.326225831688
21,48,50,100,0.94082577,1.1277155876159668,330.06640625,107.0,192.0,"(5136,)",50x100,5000,48x50x100,240000,5136,5459.034141890054,0.0642652660144081,4554.339814400985
52,6,50,100,4.784188343,3.887529611587525,281.33203125,856.0,24.0,"(5136,)",50x100,5000,6x50x100,30000,5136,1073.5363308835351,0.05477648583528037,1321.147492919712
16,120,100,50,0.6304834600000001,0.5251522064208984,336.70703125,43.0,477.7674418604651,"(5136,)",100x50,5000,120x100x50,600000,5136,8146.129638357204,0.06555822259540499,9780.021748368328
65,2160,50,100,0.4936382579999971,0.4894018173217773,412.15234375,3.0,6848.0,"(5136,)",50x100,5000,2160x50x100,10800000,5136,10404.379961976185,0.080247730480919,10494.444070736105
