,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
59,2160,100,100,26.505160743,19.15025949478149,985.01953125,96.0,34608.0,"(721, 1152)",100x100,10000,2160x100x100,21600000,830592,31336.991616599,0.001185924655245897,43372.36266831471
37,720,100,100,7.501892015999999,6.307552099227905,2095.1875,96.0,34608.0,"(721, 1152)",100x100,10000,720x100x100,7200000,830592,110717.6693864051,0.0025225230919633224,131682.1465654911
32,1440,100,100,15.233424854,10.392430305480955,849.6171875,96.0,34608.0,"(721, 1152)",100x100,10000,1440x100x100,14400000,830592,54524.31137190418,0.0010229055751801125,79922.78760454585
2,12,100,100,0.7561259479999999,0.6668596267700195,298.9921875,96.0,34608.0,"(721, 1152)",100x100,10000,12x100x100,120000,830592,1098483.661613475,0.000359974798095816,1245527.4943289482
6,12,1152,721,0.2614274270000001,0.5243334770202637,496.21875,1.0,3322368.0,"(721, 1152)",1152x721,830592,12x1152x721,9967104,830592,3177141.777094412,0.0005974277984858992,1584091.1107186477
20,1,1152,721,0.3120695869999998,0.2466280460357666,574.3046875,1.0,3322368.0,"(721, 1152)",1152x721,830592,1x1152x721,830592,830592,2661560.2243867503,0.0006914401866379643,3367792.1605053204
26,120,1152,721,1.5620107329999997,5.32415771484375,947.0859375,1.0,3322368.0,"(721, 1152)",1152x721,830592,120x1152x721,99671040,830592,531745.385900623,0.0011402541049034905,156004.39440107302
3,48,1152,721,0.592344815,1.0893831253051758,522.53125,1.0,3322368.0,"(721, 1152)",1152x721,830592,48x1152x721,39868416,830592,1402210.2987429712,0.0006291070104214825,762442.5059524591
1,24,1152,721,0.370984804,0.600987434387207,358.7578125,1.0,3322368.0,"(721, 1152)",1152x721,830592,24x1152x721,19934208,830592,2238884.156559685,0.0004319302527594776,1382045.5345242082
0,6,1152,721,0.1596776399999999,0.2700719833374023,249.609375,1.0,3322368.0,"(721, 1152)",1152x721,830592,6x1152x721,4983552,830592,5201680.084951159,0.0003005198400658807,3075446.737332755
