,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
31,1440,50,50,13.378184049,12.54867386817932,1079.6640625,360.0,9228.8,"(721, 1152)",50x50,2500,1440x50x50,3600000,830592,62085.556377293644,0.0012998729370135998,66189.62359888872
71,6,50,50,7.222546527999952,6.252235889434815,317.3828125,360.0,9228.8,"(721, 1152)",50x50,2500,6x50x50,15000,830592,114999.88221328985,0.00038211638506029436,132847.19493766304
51,720,50,50,8.343663449000005,7.26404595375061,712.42578125,360.0,9228.8,"(721, 1152)",50x50,2500,720x50x50,1800000,830592,99547.63936452245,0.0008577325344453113,114342.88897513712
45,120,50,50,3.967603695000008,3.7645893096923833,395.015625,360.0,9228.8,"(721, 1152)",50x50,2500,120x50x50,300000,830592,209343.48887887056,0.0004755832285887656,220632.83181024343
15,6,100,50,3.722850100000001,3.9260716438293457,292.484375,180.0,18457.6,"(721, 1152)",100x50,5000,6x100x50,30000,830592,223106.48500190748,0.00035213964858799506,211558.03443002663
44,12,50,100,2.8196107039999987,3.5295772552490234,295.80078125,192.0,17304.0,"(721, 1152)",50x100,5000,12x50x100,60000,830592,294576.8360226797,0.0003561324708761943,235323.36592570177
20,12,100,50,2.104048064000001,2.116450786590576,288.92578125,180.0,18457.6,"(721, 1152)",100x50,5000,12x100x50,60000,830592,394759.0429188977,0.0003478552421044267,392445.695058194
76,5136,100,50,71.29591700099998,41.106478929519646,1106.6328125,180.0,18457.6,"(721, 1152)",100x50,5000,5136x100x50,25680000,830592,11649.923795613013,0.0013323422480592156,20205.86587880992
8,120,100,50,2.382367186,1.914923906326294,480.078125,180.0,18457.6,"(721, 1152)",100x50,5000,120x100x50,600000,830592,348641.4709205955,0.0005779951227558175,433746.7391033088
50,1440,100,50,13.628620101000008,9.770127296447754,2118.390625,180.0,18457.6,"(721, 1152)",100x50,5000,1440x100x50,7200000,830592,60944.68800543166,0.0025504587390680383,85013.42662157418
19,720,50,100,7.621331719,6.602759599685669,1120.25390625,192.0,17304.0,"(721, 1152)",50x100,5000,720x50x100,3600000,830592,108982.52833285448,0.0013487415075632801,125794.67531114432
53,1440,50,100,13.985056035,9.69651746749878,1848.578125,192.0,17304.0,"(721, 1152)",50x100,5000,1440x50x100,7200000,830592,59391.395924428274,0.0022256151335433043,85658.79479761836
18,720,100,50,8.005933084999999,6.587618589401245,1026.15625,180.0,18457.6,"(721, 1152)",100x50,5000,720x100x50,3600000,830592,103747.05748617934,0.001235451641720604,126083.8023221823
3,24,100,50,1.464552514,1.480370283126831,380.9921875,180.0,18457.6,"(721, 1152)",100x50,5000,24x100x50,120000,830592,567130.2271923859,0.0004586995630827169,561070.4358679962
17,6,50,100,4.764303717,4.769003391265869,301.9296875,192.0,17304.0,"(721, 1152)",50x100,5000,6x50x100,30000,830592,174336.49266235478,0.0003635114322073894,174164.69057689857
66,5136,50,100,55.392182383000005,37.557970762252815,1264.671875,192.0,17304.0,"(721, 1152)",50x100,5000,5136x50x100,25680000,830592,14994.751321711974,0.0015226150444502234,22114.932813004278
61,2160,50,100,22.149268769999992,13.83956742286682,682.703125,192.0,17304.0,"(721, 1152)",50x100,5000,2160x50x100,10800000,830592,37499.74812373909,0.0008219476289200955,60015.748658995704
74,1,50,100,29.583514411000014,23.597989320755005,553.828125,192.0,17304.0,"(721, 1152)",50x100,5000,1x50x100,5000,830592,28076.177443311524,0.0006667872132165973,35197.57504379723
9,120,50,100,2.424677559,2.049292087554932,485.77734375,192.0,17304.0,"(721, 1152)",50x100,5000,120x50x100,600000,830592,342557.7132584003,0.0005848567572887772,405306.7910836481
6,48,50,100,1.6529845520000002,1.5449342727661133,417.4921875,192.0,17304.0,"(721, 1152)",50x100,5000,48x50x100,240000,830592,502480.1949873273,0.000502644123107374,537622.8714978755
59,1,100,50,24.577028346,28.88854551315308,503.83203125,180.0,18457.6,"(721, 1152)",100x50,5000,1x100x50,5000,830592,33795.46087943467,0.0006065938887564532,28751.60328240921
5,24,50,100,1.4168102809999998,1.7379634380340576,393.97265625,192.0,17304.0,"(721, 1152)",50x100,5000,24x50x100,120000,830592,586240.8052359412,0.0004743275353603213,477911.08939526696
83,2160,100,50,20.35945191000002,11.955639839172363,665.58203125,180.0,18457.6,"(721, 1152)",100x50,5000,2160x100x50,10800000,830592,40796.38310852737,0.0008013345074958584,69472.81878453594
7,48,100,50,1.819959538,1.5605821609497068,412.37109375,180.0,18457.6,"(721, 1152)",100x50,5000,48x100x50,240000,830592,456379.3769353569,0.0004964785282665857,532232.1507856629
32,720,100,100,7.015592984000001,5.865591764450072,2075.26171875,96.0,34608.0,"(721, 1152)",100x100,10000,720x100x100,7200000,830592,118392.27302585487,0.0024985332374378756,141604.12680507643
33,1,100,100,10.517446962,11.915323257446287,373.7265625,96.0,34608.0,"(721, 1152)",100x100,10000,1x100x100,10000,830592,78972.77761427898,0.0004499520372216443,69707.8863958588
57,2160,100,100,28.46556642400001,19.16898202896117,1082.046875,96.0,34608.0,"(721, 1152)",100x100,10000,2160x100x100,21600000,830592,29178.8326860662,0.0013027417492583603,43330.00045308157
23,6,100,100,2.5869415860000022,2.676607370376587,297.125,96.0,34608.0,"(721, 1152)",100x100,10000,6x100x100,60000,830592,321071.0301674354,0.0003577267780089382,310315.2181349405
25,1440,100,100,15.268394387,11.584933042526243,833.8671875,96.0,34608.0,"(721, 1152)",100x100,10000,1440x100x100,14400000,830592,54399.43316549333,0.0010039431965393358,71695.88265646798
12,48,100,100,1.0767116869999995,0.9756217002868652,511.7109375,96.0,34608.0,"(721, 1152)",100x100,10000,48x100x100,480000,830592,771415.4216290218,0.0006160797810477346,851346.3771416506
11,24,100,100,0.9344230290000012,1.0724189281463623,437.49609375,96.0,34608.0,"(721, 1152)",100x100,10000,24x100x100,240000,830592,888882.2024098455,0.0005267280370506819,774503.301089294
67,5136,100,100,62.569378106,44.378477573394775,2219.6875,96.0,34608.0,"(721, 1152)",100x100,10000,5136x100x100,51360000,830592,13274.736382913667,0.002672416180266605,18716.09945668677
14,120,100,100,1.9626042349999988,1.6555676460266109,704.6171875,96.0,34608.0,"(721, 1152)",100x100,10000,120x100x100,1200000,830592,423209.1142919604,0.0008483312956301048,501696.2018999551
4,12,100,100,1.7205446759999998,1.69189715385437,395.74609375,96.0,34608.0,"(721, 1152)",100x100,10000,12x100x100,120000,830592,482749.4523019291,0.0004764626841457659,490923.4572017569
13,120,1152,721,1.684741265,2.8394560813903813,998.38671875,1.0,3322368.0,"(721, 1152)",1152x721,830592,120x1152x721,99671040,830592,493008.6401130562,0.0012020182216419132,292517.99506379
36,1,1152,721,0.8098999369999973,0.3445570468902588,834.33203125,1.0,3322368.0,"(721, 1152)",1152x721,830592,1x1152x721,830592,830592,1025548.9129640502,0.0010045028500756086,2410608.076358813
2,48,1152,721,0.891660887,1.3638973236083984,530.86328125,1.0,3322368.0,"(721, 1152)",1152x721,830592,48x1152x721,39868416,830592,931511.0846619428,0.0006391384473363577,608984.2582889907
1,24,1152,721,0.5651498070000001,1.029576301574707,391.1015625,1.0,3322368.0,"(721, 1152)",1152x721,830592,24x1152x721,19934208,830592,1469684.656549834,0.0004708708517539297,806731.855356066
10,12,1152,721,0.5456740300000007,0.4819972515106201,706.625,1.0,3322368.0,"(721, 1152)",1152x721,830592,12x1152x721,9967104,830592,1522139.508819943,0.0008507486226691324,1723229.7433166984
0,6,1152,721,0.523945962,0.5142214298248291,443.46875,1.0,3322368.0,"(721, 1152)",1152x721,830592,6x1152x721,4983552,830592,1585262.7183717086,0.0005339188795461551,1615241.9013010473
